id	document	label
5522571	사춘기의 충동적 불장난처럼 실감나지 않는 연기와 여주인공의 다크서클이 보기 싫다	0
7733105	미디어는 세상과의 소통입니다. 스므살짜리도 아니고 결혼한 남자의 인생을 파탄낸 이야기를 말도 안되게 침착하고 관용적이게 풀어낸 영화. 대중들은 나쁜것도 아름답다는 식의 관용을 가슴속에 새겨넣을지도 모릅니다. 포르노보다 위험한 영화 OOOO같은..	0
5067681	중학생때 봤는데 아직까지도 그충격이 남아있다 프랑켄슈타인 박사의 비극이 아련하다	1
1719699	중간까진 재밌었는데	0
5830834	쓰래기 삼류영화임 연극영화과 졸업작품이 이거보단 낫겟다	0
9955651	감독에게 파운딩 푸티지를 보여주고 싶다	0
3491296	엘렌페이지 땜 봤는데 재밌었어요, 대사도 유쾌하고 아 미사랑은 상관없답니다 ㅋㅋ	1
5868216	다운받고 있네요 요즘 애들이 뭘 안다고 ㅋㅋㅋ	1
1587370	내 인생 최고의 멋진 영화!!	1
8830155	교장새끼 직접만나서 죽여버리고 싶었다.	1
9270886	정신병자가 영화만들었나? 자길 버린 아버지에 대한 애증어린 복수 이게 넘과하게 그려진거같음. 캐릭터하며 영상하며 음악하며 하나부터 열까지 정말 감독스타일이 넘싫다.	0
9832505	이건진짜 레알영화다... 중국이 이런영화를만들다니 대단하다	1
6196633	지구의 소중함을 다시 알게해주는 영화.	1
8761755	문칠 감독의 이면에 있던 이야기를 들어서 정말 좋았어요.	1
6663152	누구나 상상할 수 있는 줄거리를 아주 평이하게 풀어나가는 게 뻔뻔한 영화. 독특한 인물캐릭을 후반부에 극적으로 활용하지 못하며, 김영애의 밋밋한 연기와 어색한 사투리는 귀에 거슬린다. 배우들이 펑펑 우는데 관객들이 무덤덤하다면 그게 바로 신파인 게지.	0
8714776	킬러가 존나 OO 어디서 웃어야 되나 진짜 개허접 쓰레기 영화다.	0
7177285	사랑하지 않을 수 없는 매력쟁이 히어로들. 박력넘치고 탄탄했던 플롯이 시즌 2부터 무너진점은 너무나 슬픈일이지만, 이만큼 캐릭터들 매력 살린건 대단한 연출의 힘일 터..작가진 문제만 없었어도 다시없을 명작이 됐을텐데.. 그래도 캐릭터가 다 살림	1
8713085	로코 중에 단연 순위권 드는 영화다. 정말 재밌게 봤는데!	1
93248	어설픈 억지 드라마-_-	0
7493757	반전에 목숨거는 이런 영화들은 언제나 잠잠해질까.... 식스센스 이후 꽤 오래가네. 반전에 반전에 반전에 반전... 지겹다.	0
8024493	s나는만족하게봤습니당!	1
9988849	나도 베뎃과 공감한다 지진으로 흔들리는마음과 사람마음은 같다고 하지만 그걸 잡아내는것은 자기몫이라는걸 내가정말 한국영화 이렇게재밌는건 처음이였다 끝가지간다보다 재밌었어 적당한 선정성 너무쌔지않고 적당함 이만한영화없다 임수정사랑 스럽다 정말 너무좋아!	1
7276636	매우재미있음	1
3760305	제가 초2때 본거 ㅋㅋ 뭐 별로 무서지도않고 재밌지도 않고 그냥 긴장감만 ㅋ 비추천	0
5956401	몇년만에 이렇게 빵빵 터지긴 처음이닼ㅋㅋㅋㅋ 영화가 배우들 다 배려놨구만	0
326410	세번봤는데 두번은 보다가 잠들었다 별로 안피곤했는데도..	0
5320919	잔재미는 있다만,완전대본소스타일~그런데 어째서 이렇게스포츠신문연재만화같은거냐?	0
4948553	내생에 최고의 로멘스...몇년지난후에도 또 볼것같다	1
9520519	제 친구 이름이 춘희라서 10점 드립니다.	1
7732218	진짜 재밌게 무섭다	1
10048227	놀라운건 시내 추격전에서 사람이 화살 맞고 죽는데도 시민들은 깜짝도 않하고 지나간다 ㅡㅡ	0
9758657	퍼니셔에 가장 잘 어울리는 토마스 제인... 하지만 영화는 글쎄?	0
5396356	제작비가 너무 아까워지는 특수효과들 유치함과 과도한 설정이 가득	0
7342952	원주율 가자	0
8718566	2편 나왔으면 좋겠다..	1
5562421	재미,감동 두마리 토끼를 다잡은 영화였습니다.(아니 그보다 40자 너무 짧은거같다.)	1
10127462	연출.. 카메라.. 연기.. 총체적 난국.	0
8891733	난 루피상디있으면 다조아♥	1
8522415	뻔하고 식상한 전개.여중생들이나 재밌다고 볼 영화	0
4615466	인간 욕망의 끝은 어디인가?	1
5928375	내가이걸왜봣지	0
7536822	끝이 허무하긴하지만 전개과정이 상당히 매력적이다	1
10255989	이 영화를 첨부터 끝까지 다본사람이 있다면 그 사람은 시체일것입니다.	0
8032276	내가다시올려주지 ㅋㅋ	1
9833991	좋다, 좋다, 좋은 이야기란 이런 것이 아닐까.	1
7239418	우뢰매를 지금 다시 만든다면 이런 느낌일까? 연출, 각본, 액션, CG, 캐스팅, 연기 총제적 부실.. 제작진은 각성제 먹고 제발 각성해라. 영화판을 재밌게 봤기에 이런 조잡한 수준의 드라마 버전을 보니 눈물이 날 지경. 한국드라마의 퇴보	0
7176575	뭐 내용도 없고 소설 속에서나 가능하고 배우들 엿멕이는 쓰레기 영화 그 이상 그 이하도 아니다. 아! 내가 이걸 왜 과거에 돈 주고 봤는지... ─.─	0
8351950	완벽한 작전을 애 하나 때문에 망치냐 ㅋㅋ 어이상실	0
9641685	영화는안봤지만 안그래도힘든여배우에게스텝들있는데서쌍욕을 이 ㄱㅏㅁ독은 내가 불매운동한다 그리고여기 댓글들일베야?왜이리저질이냐	0
5365748	송혜교의 움직이는 화보집 쯤	0
10056424	삐뚤게 보는 사람들 참 많네;; 사회생활 어떻게 하는지 궁금하다ㅉㅉ 욕나온다고 한국영화 퇴보 어쭈구 하는 인간은 뭐냐 외국영화 한번도 안봐봤나;; 일상생활에서 더한 욕도 듣고자랐으면서 바르게 자란 척 귀하게 자란 척 쯧.	1
9881685	쫌 초딩들은 평점좀 올리마!!	0
8295487	4.8 (10자 제한)	0
2120079	좀비물을 좋아하는 이들을 위한 영화!아류작이란 이름이 무안하다!	1
6736092	누구만 안나왔으면 흥했을 드라마인데!! 재밌음!!! 남해랑 고소라 아좌	1
4941285	뭔 XX씬만 열라 많아 내용 보다 더 강조된 것 같아 속물적으로 보여 너무 뻔한 전개고	0
5393652	'죽음'에 대해 생각해주게하는 영화..내포된의미를 알고보면 반전이 쌩뚱맞지 안은..	1
7041935	폼재고 어색하기만한 영화와 노래. 포토에 끌려 보게되었지만 대실망.	0
9353417	진짜 지금봐도 재밌음...	1
7936447	평점 0점은 없나요? 한국인을 엄청 비하해 놓았는데 다른 나라사람들이 이 영화를 보고 한국인 전체 모두를 이렇게 생각할까봐 우려되는 영화네요. 국가적인 차원에서 이 영화 더이상 못보게 만들어줬으면 합니다.	0
8184152	정말 재밌네요 더이상 그의 연기를 볼수없는거에 너무슬픕니다 ....	1
8827420	남주멍청한 건 뭐지? 천재라면서 고도의 기술과 방법으로 적을 응징할 것처럼 비범한 느낌을 주더니 이건 뭐 걍 차에 치이는게 다고...여주도 고고한척 드럽게 해요. 살인마가 눈물 흘리면 불쌍하다고 같이 처울 인간임.	0
9564824	넘치는 잔인함, 빈약한 스토리.	0
6444231	막판은 조금아쉬웠지만,더욱 아쉬운건 이제 월요일화요일이 당분간 기대될일이 없다는것.	1
3563883	이해와 배려사이.	1
156694	일본에서나 가능한 영화	0
6446241	너무 토할뻔했다. 액션이 너무 구려서	0
10231953	같은 남자로서 인생에서 기억 될 만한 좋은 영화.	1
6466726	영화를 보면서 눈이 아주 즐거웠고, 마음이 풍요로워졌슴. 물질에 찌들지 않은 그 모습들 너무 좋았음	1
8728054	아직 0.27점 남았다.	0
7282878	크리스마스에 보고 또보고 싶은 영화!!!!! 너무너무 사랑스럽고 힐링되는 활기찬 영화!	1
6238997	재밌어요	1
104862	마르셀의여름, 추억.. 정말 아름답고 재밌는 영화다..	1
9251532	이런 스토리일 줄이야 ㅋㅋ ㅋㅋ 셋의 조합이 아주 굳	1
9874608	전설이 전설인 이유!재미를 넘어선 다른게 있다...	1
8264029	차승원 송윤아 연기력 조조연급임.한국영화는 조폭 안들어가면 영화를 못만드나봉가	0
4080299	↓ 1979년에 개봉했는데 어떻게 77년에 봤데요?????	1
10041552	지능이 떨어지는 10대~20대 여자들에게 어필할수있는 소재	0
8205766	욕하고싶지 않은 드라마. 편하게 볼 수 있는 깨끗한 드라마..오랜만에 예쁜 드라마 만나서 좋아요!	1
9325210	촌스런 악마를 보았다 같음.. 복수는 잔인한데 어설픈 느낌이고 김보성이 복수극을 만든 것도 같고요. 전체적으로 어설픕니다 .	0
2082796	good	0
9475549	첩보영화의 대부분이 반전이 있더라도 결국 내용이 뻔하다. 그러나 첩보영화가 보여주는 내용은 단순히 그 뻔함을 반복하는 것이 아니라, 그 뻔할 내용의 심각성을 다양한 방식으로 재확인시키려는 것이다. 이 영화는 이 목적에 있어 충분히 호평 가치가 있다.	1
3942344	와 진짜 앙드레김 나옴,, 깜놀함 우리엄마랑 보고 놀랫음	0
10115136	심야식당 ㅋㅋ이거 뭐하자는 거요??? 제작진분들 너무들 하셨어요	0
10105674	내생에 이렇게 몰입감넘치면서 감동적인 영화는 처음이다. 어떤 감독도 이런 연출은 구현해내지 못할것이다. 특히 배우들의 연기는 정말 일품. 단언컨대 세상에서 가장 완벽한 영화다.	1
8649384	올만에 재밋게 봣네zzz	1
2867126	사랑이 무엇인지 아는 사람에겐 감동, 사랑을 섹스로 아는 사람에겐 절망적인 영화.	1
3998539	무원이가 추천하는 최고의 영화! 단 주식-선물에 관심이 있어야할 것!	1
4313877	영화가 장난이니? 좀 공감가게 좀~~!!	0
6096140	친구손에 끌려서 봤었는데.......핰.....;;; -_-	0
3553040	이시나리오는 정말 손발이 오그라듭니다 배우들 안보임.	0
9081974	내인생최고의 영화...	1
10215190	전세계에 알리고 싶은 대한민국의 더러운.. 드러운 현실	1
2650428	영화보면서 내가 이거 왜보고있나? 라는 생각이 들었다. 평점에 속은영화!	0
1069235	유쾌!	1
7652246	재밌는데	1
7282757	추측성 기사라서 조웅목사 이야기가 뉴스에 나지않는다? 라고 말씀하신분 보세요 대한민국 인터넷 뉴스가 언제 명확한 근거를 가지고 기사썼습니까? 웃겨서 한번물어봅니다ㅋㅋ 그런적이있었나요?요즘 인터넷 뉴스 수준이 찌라시 수준인데	0
7570031	이조녁짱	1
5874067	이제 그만 만들어도 될것 같다	0
9356011	일드랑 너무똑같다 완전똑같이만들거면 이거왜만든거냐 주원이랑 심은경만이미지버리는것같네	0
7741552	짱!!♡	1
6719715	너무 너무 큰 감동과 슬픔을 안고 왔어요... 미얀마만의 얘기가 아니겠죠.. 몇OO전 우리 나라에서도 겪었을..... 눈물이 많이 났어요..정말 많은 분들이 봤음 좋겠어요..	1
9839394	친한척하면서 뒷통수치는 경상도의 특징을 사실적으로 표현햇다. 우리가 남이가.... 그럼 남이지	1
10148618	최근액션영화중꿀잼평점너무낮은거아닌가	1
2913284	죽었는데 움직이는 건 뭐지... 그냥... 그랬으나, 연기는 나름 맘에 들었음.	0
6032191	26년이 지난 지금에도 한국깡패영화전문감독을은 제작조차 꿈도 꾸지 못하는 영화.	1
9458839	대회에 참가해서도 경쟁하기보다는 진심으로 음악을 즐기는 지휘자들의 모습이 감동적이었습니다.	1
8507216	미술관에서 하는 무료영화로 보았는데 보는내내 아련한 아련한 영화였습니다.사는게 지치고 우울할때 힐링을 느끼게해준 영화네요	1
6245705	조쉬하트넷은 잘생겼다를 2시간동안 보여주기만 하는영화	0
10050951	아름다운 과거보다 더 아름다운 현재. 상상의 모험보다 더 모험같은 일상.	1
5048124	끝까지 참고 보기 힘들 정도로 짜증나는 영화. 생전 처음으로 평점 1점 줘 본다.	0
8601806	점수조정이 필요한듯 잔잔한 영화 좋아하시는분 추천	1
10248891	이제 여자주인공이 더이상 남자주인공에게 의지하지않는 것이 좋았고,사랑이 꼭 남녀간의 사랑이아니라는 것을 알려주고 가족간의 사랑도 진정한 사랑이라는것을 알려준 영화였습니다	1
2891252	tv로 우연히 봄. 이런걸 극장에서 돈쓰며 보면; 극우가 아닌 영화자체로만 봐도 최악!	0
6622255	무엇과 비교 되겠는가! 삶에 있어 사랑과 관심은 최고다	1
10216872	재미는 없지만 독특한 매력이 있는 영화가장 기억에 남는 건 남여주인공이 서로 만난 순간 나눈 스킨쉽 장면 이었다. 음악과 달듯 말듯한 그들의 몸짓과 손짓이 신비로웠다. 무섭고 슬픈영화였다..	0
8639228	빈디젤 영화다. 닥치고 10점.	1
8000939	너무너무 재밌닿ㅎㅎㅎ	1
73789	개꽝재미;; 해리슨 너무 다이하드 브루스 따라한다 절라 허접함;;	0
8625790	셜록홈즈 나오면 당연 봐야지	1
8391685	솔직히 합채보다 썸띵이 잘했다고 생각하는 사람이 한둘인것같진않네요..	0
2420721	푸하하하하 웃긴다...	0
1797412	영화는 1점이지만 장르노 때문에 2점.	0
6801763	대박이다	1
7050972	집에서 아무생각없이 보다가 잠듬	0
9294984	어른이 되지 못하는 소녀를 사랑한 아버지이자 연인	1
8638184	긍정적인 사람들이 왜이렇게 많지 이영화 노잼	0
7119349	내 인생 최고의 드라마	1
5962077	여주인공 이쁜데?	1
8585725	일베충 하나가 온 물을 흐려 ㅋㅋㅋ	0
9466688	1편에 비해 진짜 볼 것 하나 없는 졸작	0
8675943	정말 마음이 따뜻해지는 영화배우분들이 연기를 너무 잘했어요	1
9913842	로맨틱 코미디영화하면 제일먼저 이것이 떠오를 정도의 명작이다.	1
6348669	기대를 너무했나 갑자기 여자친구를 죽이질않나 여튼 좀 아쉬운영화	0
8779486	일단 사이코패스살인마가 숀빈이라... 미친놈이 정의로운주인공의 비주얼이라서 몰입하기힘들었다 보는내내.저놈은무슨사정이있을거야.라고.생각하게만드는비주얼의.악인;; (너무 외모지상주의같나...하지만 얼굴은 싸이코감이아니었음 미스캐스팅	0
7985097	내용도 괜찮고 특히 여주인공이 좋다~	1
7264141	그냥 마음 비우고 봐야 하는 영화	0
5213432	막장냄새 스멀스멀	0
9856672	엄청울었네 눈이아주그냥..	1
9900792	그나마 2가.제일난듯	1
2854947	노익장이 돋보이는 화끈한 액션과 화끈한 웃음	1
1569581	멋지다	0
8720019	추억의 영화란에 성지순례 와서 올림.이거에 비하면 클레멘타인은 하이퍼 블록버스터고 성냥팔이 소녀의 재림은 초대작 SF 영화다.이런 영화에 10점을 주는 사람들이 존재하는것 자체가 세상은 돈이 움직인다는 증거다...	0
9468165	평점이높길래 한번봐봤는데 기대하고보면 안되는영화지루했고 배우빨인듯...	0
